0.20898438,-0.98291016,-0.17480469,-1.3414634,11.280488,0.06097561
0.19970703,-0.98291016,-0.1743164,-1.097561,10.670732,1.097561
0.20800781,-0.9848633,-0.15966797,2.6219513,11.646341,0.73170733
0.22363281,-0.9819336,-0.15673828,3.4756098,11.036586,0.5487805
0.21728516,-0.98876953,-0.16699219,0.42682928,10.487805,1.2195122
0.20898438,-0.98291016,-0.17480469,-1.3414634,11.280488,0.06097561
0.19970703,-0.98291016,-0.1743164,-1.097561,10.670732,1.097561
0.20800781,-0.9848633,-0.15966797,2.6219513,11.646341,0.73170733
0.22363281,-0.9819336,-0.15673828,3.4756098,11.036586,0.5487805
0.21728516,-0.98876953,-0.16699219,0.42682928,10.487805,1.2195122
0.2163086,-0.98876953,-0.1640625,2.5,9.512196,1.4634147
0.24511719,-0.9770508,-0.18896484,-0.85365856,0.85365856,-1.2804878
0.24023438,-0.9741211,-0.18847656,-0.73170733,1.4634147,-1.0365853
0.24316406,-0.9736328,-0.1899414,-1.5853659,1.5853659,-1.0365853
0.2397461,-0.9746094,-0.19189453,-1.7073171,1.7073171,-1.1585366
0.24414062,-0.9770508,-0.19140625,-1.3414634,1.4634147,-1.2804878
0.24511719,-0.9770508,-0.18896484,-0.85365856,0.85365856,-1.2804878
0.24023438,-0.9741211,-0.18847656,-0.73170733,1.4634147,-1.0365853
0.24316406,-0.9736328,-0.1899414,-1.5853659,1.5853659,-1.0365853
0.2397461,-0.9746094,-0.19189453,-1.7073171,1.7073171,-1.1585366
0.24414062,-0.9770508,-0.19140625,-1.3414634,1.4634147,-1.2804878
0.24511719,-0.9736328,-0.18945312,-0.91463417,1.1585366,-1.097561
0.1616211,-0.98535156,-0.29492188,-15.731708,13.47561,10.609756
0.11669922,-1.0136719,-0.29101562,3.292683,20.121952,16.585365
0.15185547,-1.0053711,-0.29736328,15.54878,21.890244,7.256098
0.18261719,-0.96484375,-0.265625,30.121952,14.817074,10.670732
0.14160156,-0.9975586,-0.2734375,35.060978,20.853659,11.95122
0.20019531,-0.9165039,-0.22216797,38.109756,19.939024,7.987805
0.1616211,-0.98535156,-0.29492188,-15.731708,13.47561,10.609756
0.11669922,-1.0136719,-0.29101562,3.292683,20.121952,16.585365
0.15185547,-1.0053711,-0.29736328,15.54878,21.890244,7.256098
0.18261719,-0.96484375,-0.265625,30.121952,14.817074,10.670732
0.14160156,-0.9975586,-0.2734375,35.060978,20.853659,11.95122
0.20019531,-0.9165039,-0.22216797,38.109756,19.939024,7.987805
0.16992188,-0.96240234,-0.22607422,20.97561,22.195122,10.670732
0.49853516,-0.8930664,-0.13916016,-0.5487805,0.85365856,0.6707317
0.50146484,-0.88964844,-0.13867188,-0.85365856,0.6097561,0.42682928
0.50146484,-0.89453125,-0.1381836,-0.18292683,0.36585367,0.73170733
0.4951172,-0.8955078,-0.13769531,0.06097561,1.0365853,0.12195122
0.4970703,-0.88964844,-0.13574219,-0.42682928,1.0365853,-0.18292683
0.5,-0.8925781,-0.14013672,-1.7682927,0.06097561,0.0
0.50097656,-0.89453125,-0.14208984,-1.4634147,-0.18292683,0.0
0.49853516,-0.8930664,-0.13916016,-0.5487805,0.85365856,0.6707317
0.50146484,-0.88964844,-0.13867188,-0.85365856,0.6097561,0.42682928
0.50146484,-0.89453125,-0.1381836,-0.18292683,0.36585367,0.73170733
0.4951172,-0.8955078,-0.13769531,0.06097561,1.0365853,0.12195122
0.4970703,-0.88964844,-0.13574219,-0.42682928,1.0365853,-0.18292683
0.5,-0.8925781,-0.14013672,-1.7682927,0.06097561,0.0
0.50097656,-0.89453125,-0.14208984,-1.4634147,-0.18292683,0.0
0.50146484,-0.8911133,-0.14208984,-0.79268295,0.18292683,-0.06097561
0.50146484,-0.89208984,-0.1328125,-0.73170733,0.79268295,-0.12195122
0.50439453,-0.8925781,-0.13232422,-1.1585366,0.5487805,0.0
0.50390625,-0.8935547,-0.13378906,-0.91463417,0.4878049,0.12195122
0.5024414,-0.890625,-0.13378906,-0.30487806,0.4878049,0.0
0.5024414,-0.8935547,-0.13476562,-0.85365856,0.4878049,0.18292683
0.50341797,-0.8935547,-0.13623047,-0.85365856,0.6097561,0.18292683
0.50341797,-0.89160156,-0.13232422,-0.24390244,1.097561,0.24390244
0.50341797,-0.89453125,-0.12988281,-0.85365856,-0.36585367,0.24390244
0.49902344,-0.8935547,-0.12841797,-0.30487806,0.06097561,0.18292683
0.5019531,-0.89404297,-0.12646484,-1.0365853,0.0,0.30487806
0.50341797,-0.8935547,-0.12890625,-1.6463414,-0.06097561,0.36585367
0.5053711,-0.89404297,-0.12890625,-1.2195122,0.06097561,0.30487806
0.50439453,-0.89208984,-0.12890625,-0.9756098,0.0,0.24390244
0.5019531,-0.89404297,-0.13134766,-1.0365853,-0.36585367,0.30487806
0.50390625,-0.8925781,-0.12207031,0.06097561,0.6707317,0.12195122
0.50390625,-0.89208984,-0.123535156,-0.4878049,0.42682928,0.0
0.5053711,-0.8955078,-0.12646484,-0.5487805,0.42682928,0.18292683
0.5019531,-0.8935547,-0.122558594,-0.24390244,0.30487806,0.18292683
0.50390625,-0.8925781,-0.12207031,0.06097561,0.6707317,0.12195122
0.50390625,-0.89208984,-0.123535156,-0.4878049,0.42682928,0.0
0.5053711,-0.8955078,-0.12646484,-0.5487805,0.42682928,0.18292683
0.5019531,-0.8935547,-0.122558594,-0.24390244,0.30487806,0.18292683
0.50146484,-0.89404297,-0.13378906,-0.36585367,0.6707317,0.24390244
0.50341797,-0.89453125,-0.13378906,-0.6707317,0.42682928,0.18292683
0.50390625,-0.89404297,-0.13378906,-0.5487805,0.5487805,0.30487806
0.5,-0.8930664,-0.13134766,-0.18292683,0.91463417,0.24390244
0.5019531,-0.8935547,-0.12988281,-0.6707317,0.79268295,0.18292683
0.50341797,-0.89501953,-0.13427734,-0.73170733,0.5487805,0.30487806
0.5004883,-0.8935547,-0.1328125,-0.18292683,0.79268295,0.24390244
0.5024414,-0.890625,-0.13134766,-0.73170733,0.6707317,0.18292683
0.50439453,-0.89501953,-0.13330078,-0.91463417,0.5487805,0.36585367
0.5024414,-0.8955078,-0.13427734,-0.30487806,0.6707317,0.0
0.5024414,-0.8955078,-0.13427734,-0.30487806,0.6707317,0.0
0.5019531,-0.88964844,-0.13134766,0.06097561,0.91463417,0.0
0.5024414,-0.8955078,-0.13427734,-0.30487806,0.6707317,0.0
0.5019531,-0.88964844,-0.13134766,0.06097561,0.91463417,0.0
0.5029297,-0.8925781,-0.1328125,-0.79268295,0.42682928,0.0
0.5024414,-0.8955078,-0.13427734,-0.30487806,0.6707317,0.0
0.5019531,-0.88964844,-0.13134766,0.06097561,0.91463417,0.0
0.5029297,-0.8925781,-0.1328125,-0.79268295,0.42682928,0.0
0.50341797,-0.8955078,-0.13378906,-0.42682928,0.36585367,0.12195122
0.5024414,-0.8955078,-0.13427734,-0.30487806,0.6707317,0.0
0.5019531,-0.88964844,-0.13134766,0.06097561,0.91463417,0.0
0.5029297,-0.8925781,-0.1328125,-0.79268295,0.42682928,0.0
0.50341797,-0.8955078,-0.13378906,-0.42682928,0.36585367,0.12195122
0.5019531,-0.8925781,-0.12988281,0.30487806,0.85365856,0.06097561
0.5024414,-0.8955078,-0.13427734,-0.30487806,0.6707317,0.0
0.5019531,-0.88964844,-0.13134766,0.06097561,0.91463417,0.0
0.5029297,-0.8925781,-0.1328125,-0.79268295,0.42682928,0.0
0.50341797,-0.8955078,-0.13378906,-0.42682928,0.36585367,0.12195122
0.5019531,-0.8925781,-0.12988281,0.30487806,0.85365856,0.06097561
0.50341797,-0.89208984,-0.12988281,-0.42682928,0.91463417,0.24390244
0.5024414,-0.8955078,-0.13427734,-0.30487806,0.6707317,0.0
0.5019531,-0.88964844,-0.13134766,0.06097561,0.91463417,0.0
0.5029297,-0.8925781,-0.1328125,-0.79268295,0.42682928,0.0
0.50341797,-0.8955078,-0.13378906,-0.42682928,0.36585367,0.12195122
0.5019531,-0.8925781,-0.12988281,0.30487806,0.85365856,0.06097561
0.50341797,-0.89208984,-0.12988281,-0.42682928,0.91463417,0.24390244
0.50390625,-0.8959961,-0.13134766,-0.73170733,0.85365856,0.30487806
0.5024414,-0.8955078,-0.13427734,-0.30487806,0.6707317,0.0
0.5019531,-0.88964844,-0.13134766,0.06097561,0.91463417,0.0
0.5029297,-0.8925781,-0.1328125,-0.79268295,0.42682928,0.0
0.50341797,-0.8955078,-0.13378906,-0.42682928,0.36585367,0.12195122
0.5019531,-0.8925781,-0.12988281,0.30487806,0.85365856,0.06097561
0.50341797,-0.89208984,-0.12988281,-0.42682928,0.91463417,0.24390244
0.50390625,-0.8959961,-0.13134766,-0.73170733,0.85365856,0.30487806
