2024-03-31T18:21:59.883448,-0.79268295,-0.12195122,0.24390244
2024-03-31T18:22:00.887440,1.8292683,0.18292683,0.18292683
2024-03-31T18:22:00.887576,2.317073,0.0,-0.06097561
2024-03-31T18:22:00.887628,1.3414634,0.24390244,-0.42682928
2024-03-31T18:22:02.280568,-6.402439,0.6707317,-2.012195
2024-03-31T18:22:02.329091,-6.402439,0.6707317,-2.012195
2024-03-31T18:22:02.329300,-6.3414636,-0.12195122,-1.7682927
2024-03-31T18:22:02.329459,-6.52439,-1.4634147,-1.2804878
2024-03-31T18:22:02.378676,-11.097561,1.097561,-2.6219513
2024-03-31T18:22:02.424392,-11.097561,1.097561,-2.6219513
2024-03-31T18:22:02.424550,-12.439025,1.5243902,-2.4390244
2024-03-31T18:22:02.424652,-11.036586,-0.24390244,-2.804878
2024-03-31T18:22:02.424745,-8.292683,-1.8902439,-3.5365853
2024-03-31T18:22:02.479016,-7.256098,-0.79268295,-4.4512196
2024-03-31T18:22:02.525569,-7.256098,-0.79268295,-4.4512196
2024-03-31T18:22:02.525736,-8.841464,0.79268295,-4.756098
2024-03-31T18:22:02.525889,-11.463415,2.1341465,-4.512195
2024-03-31T18:22:03.593598,-10.365854,3.1097562,-5.609756
2024-03-31T18:22:03.644099,-8.902439,29.146341,14.3902445
2024-03-31T18:22:03.644239,-9.512196,26.463415,18.658537
2024-03-31T18:22:03.644301,-7.012195,30.792685,17.073172
2024-03-31T18:22:03.644351,-1.9512196,33.59756,11.707317
2024-03-31T18:22:03.688462,-0.85365856,21.219513,14.146341
2024-03-31T18:22:03.770109,-0.85365856,21.219513,14.146341
2024-03-31T18:22:03.770298,-0.79268295,13.841464,15.060976
2024-03-31T18:22:03.770361,2.317073,16.219513,10.487805
2024-03-31T18:22:03.814669,2.378049,-0.6097561,3.3536587
2024-03-31T18:22:03.814809,2.987805,-5.365854,6.8292685
2024-03-31T18:22:03.856638,2.378049,-0.6097561,3.3536587
2024-03-31T18:22:03.856805,2.987805,-5.365854,6.8292685
2024-03-31T18:22:03.856864,6.52439,-4.268293,4.6951222
2024-03-31T18:22:03.856917,7.987805,4.634146,0.42682928
2024-03-31T18:22:03.902590,9.268292,-4.9390244,3.0487804
2024-03-31T18:22:03.902873,10.182927,-9.939025,5.304878
2024-03-31T18:22:03.942454,9.268292,-4.9390244,3.0487804
2024-03-31T18:22:03.942594,10.182927,-9.939025,5.304878
2024-03-31T18:22:03.942655,12.621951,-1.5853659,8.963415
2024-03-31T18:22:03.942695,15.6707325,0.5487805,9.02439
2024-03-31T18:22:04.031912,19.87805,-12.682927,5.609756
2024-03-31T18:22:04.032036,16.646341,-12.560976,7.256098
2024-03-31T18:22:04.032089,9.512196,-12.195122,7.5
2024-03-31T18:22:04.089663,5.792683,-2.378049,7.012195
2024-03-31T18:22:04.123931,5.792683,-2.378049,7.012195
2024-03-31T18:22:04.124150,10.304878,-4.8170733,7.9268293
2024-03-31T18:22:04.124391,13.841464,-3.0487804,7.1341467
2024-03-31T18:22:04.439547,14.02439,2.6219513,9.207317
2024-03-31T18:22:04.439885,16.95122,1.1585366,8.109756
2024-03-31T18:22:04.513992,12.865854,4.268293,7.1951222
2024-03-31T18:22:04.514094,14.512196,3.0487804,7.9268293
2024-03-31T18:22:04.549819,12.865854,4.268293,7.1951222
2024-03-31T18:22:04.549965,14.512196,3.0487804,7.9268293
2024-03-31T18:22:04.550030,16.95122,2.8658538,7.865854
2024-03-31T18:22:04.550083,15.182927,4.6951222,6.3414636
2024-03-31T18:22:04.632940,13.536586,5.0,4.6951222
2024-03-31T18:22:04.633192,12.743903,5.914634,4.512195
2024-03-31T18:22:04.674553,13.536586,5.0,4.6951222
2024-03-31T18:22:04.674850,12.743903,5.914634,4.512195
2024-03-31T18:22:04.674966,12.378049,9.3902445,4.02439
2024-03-31T18:22:04.675017,12.317074,10.609756,3.7195122
2024-03-31T18:22:04.714534,15.609756,5.5487804,5.121951
2024-03-31T18:22:04.714769,18.841463,2.5,6.0365853
2024-03-31T18:22:04.750322,15.609756,5.5487804,5.121951
2024-03-31T18:22:04.750459,18.841463,2.5,6.0365853
2024-03-31T18:22:04.750526,19.634148,-0.5487805,5.97561
2024-03-31T18:22:04.750581,16.158537,-1.5853659,5.2439027
2024-03-31T18:22:04.824728,16.95122,-3.6585367,5.0609756
2024-03-31T18:22:04.824894,15.243903,-0.5487805,4.4512196
2024-03-31T18:22:04.864043,16.95122,-3.6585367,5.0609756
2024-03-31T18:22:04.864187,15.243903,-0.5487805,4.4512196
2024-03-31T18:22:04.864253,11.585366,1.2195122,4.3292685
2024-03-31T18:22:04.864327,11.646341,-1.1585366,4.4512196
2024-03-31T18:22:04.907163,16.09756,-3.6585367,3.1097562
2024-03-31T18:22:04.943961,16.09756,-3.6585367,3.1097562
2024-03-31T18:22:04.944281,15.6707325,-4.4512196,2.6219513
2024-03-31T18:22:04.944502,10.853659,-1.6463414,1.9512196
2024-03-31T18:22:05.024940,6.585366,-0.12195122,3.8414636
2024-03-31T18:22:05.025102,10.54878,-0.85365856,3.8414636
2024-03-31T18:22:05.069186,6.585366,-0.12195122,3.8414636
2024-03-31T18:22:05.069309,10.54878,-0.85365856,3.8414636
2024-03-31T18:22:05.069386,10.731708,-2.2560976,2.317073
2024-03-31T18:22:05.069478,9.878049,-4.390244,1.0365853
2024-03-31T18:22:05.119191,4.634146,-9.085366,3.4756098
2024-03-31T18:22:05.119444,5.97561,-11.341464,3.6585367
2024-03-31T18:22:05.163310,4.634146,-9.085366,3.4756098
2024-03-31T18:22:05.163451,5.97561,-11.341464,3.6585367
